churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,total_dayminutos,total_daycalls,total_daycharge,total_eveminutos,total_evecalls,total_evecharge,total_nightminutos,total_nightcalls,total_nightcharge,total_intlminutos,total_intlcalls,total_intlcharge,numbercustomerservicecalls,accountlength_log,numbervmailmessages_log,total_dayminutos_log,total_daycalls_log,total_daycharge_log,total_eveminutos_log,total_evecalls_log,total_evecharge_log,total_nightminutos_log,total_nightcalls_log,total_nightcharge_log,total_intlminutos_log,total_intlcalls_log,total_intlcharge_log,numbercustomerservicecalls_log
No,125.0,no,no,0.0,168.6,99.0,28.66,175.6,107.0,14.93,243.3,92.0,10.95,10.9,7.0,2.94,0.0,4.836281906951478,0.0,5.133442723357803,4.605170185988092,3.389799336709786,5.173887288169859,4.68213122712422,2.768204123921957,5.498396978263695,4.532599493153256,2.4807312783775197,2.4765384001174837,2.0794415416798357,1.3711807233098425,0.0
No,131.0,no,yes,30.0,174.0,118.0,29.58,205.3,81.0,17.45,218.2,90.0,9.82,6.7,3.0,1.81,1.0,4.882801922586371,3.4339872044851463,5.1647859739235145,4.77912349311153,3.420346200500916,5.329331420077207,4.406719247264253,2.915064370486536,5.389984555073861,4.51085950651685,2.3813962734183356,2.0412203288596382,1.3862943611198906,1.0331844833456545,0.6931471805599453
No,107.0,no,no,0.0,230.4,65.0,39.17,257.4,80.0,21.88,107.3,88.0,4.83,8.5,3.0,2.3,1.0,4.68213122712422,0.0,5.444147814759576,4.189654742026425,3.693120448371191,5.554508771908447,4.394449154672439,3.130263166511597,4.684905154006945,4.48863636973214,1.763017000362401,2.2512917986064953,1.3862943611198906,1.1939224684724346,0.6931471805599453
No,48.0,no,no,0.0,198.2,73.0,33.69,202.8,115.0,17.24,146.4,73.0,6.59,5.1,5.0,1.38,1.0,3.8918202981106265,0.0,5.294309345150498,4.304065093204169,3.5464514609816584,5.3171391207886245,4.7535901911063645,2.9036169846461855,4.993149979755236,4.304065093204169,2.0268315914075385,1.8082887711792655,1.791759469228055,0.8671004876833832,0.6931471805599453
No,76.0,no,no,0.0,186.1,96.0,31.64,211.6,100.0,17.99,230.6,100.0,10.38,8.0,4.0,2.16,0.0,4.343805421853684,0.0,5.231643233280044,4.574710978503383,3.4855385300959063,5.359412465907847,4.61512051684126,2.9439125248241944,5.4450117456988405,4.61512051684126,2.431857428698185,2.1972245773362196,1.6094379124341003,1.1505720275988207,0.0
No,128.0,no,no,0.0,148.5,105.0,25.25,243.0,106.0,20.66,255.2,114.0,11.48,6.8,2.0,1.84,1.0,4.859812404361672,0.0,5.0072963928307415,4.663439094112067,3.2676659890376327,5.497168225293202,4.672828834461906,3.0754672415728446,5.545958389462633,4.74493212836325,2.5241273629412815,2.0541237336955462,1.0986122886681096,1.0438040521731147,0.6931471805599453
No,73.0,no,no,0.0,157.1,109.0,26.71,268.8,83.0,22.85,181.5,91.0,8.17,10.0,8.0,2.7,0.0,4.304065093204169,0.0,5.0632277442154265,4.700480365792417,3.321793358874887,5.597680943773655,4.430816798843313,3.1717842173343502,5.206750173022546,4.5217885770490405,2.2159372862683733,2.3978952727983707,2.1972245773362196,1.308332819650179,0.0
Yes,52.0,no,no,0.0,155.0,110.0,26.35,133.4,104.0,11.34,176.1,84.0,7.92,7.0,4.0,1.89,4.0,3.970291913552122,0.0,5.049856007249537,4.709530201312334,3.3087165288679903,4.900820428089049,4.653960350157523,2.5128460184772416,5.176714544788788,4.442651256490317,2.188295946591918,2.0794415416798357,1.6094379124341003,1.0612565021243408,1.6094379124341003
No,126.0,yes,yes,26.0,129.3,123.0,21.98,176.5,114.0,15.0,154.5,102.0,6.95,9.6,7.0,2.59,1.0,4.844187086458591,3.295836866004329,4.869839484130799,4.820281565605037,3.1346242724206097,5.178970608915471,4.74493212836325,2.772588722239781,5.0466457316192885,4.634728988229636,2.0731719286662407,2.3608540011180215,2.0794415416798357,1.2781522025001875,0.6931471805599453
No,124.0,no,no,0.0,188.5,77.0,32.05,182.0,123.0,15.47,218.2,127.0,9.82,6.1,6.0,1.65,1.0,4.8283137373023015,0.0,5.244389024522481,4.356708826689592,3.498021566297695,5.209486152841421,4.820281565605037,2.801540544189549,5.389984555073861,4.852030263919617,2.3813962734183356,1.9600947840472698,1.9459101490553132,0.9745596399981308,0.6931471805599453
No,137.0,no,no,0.0,208.8,120.0,35.5,225.3,100.0,19.15,221.6,130.0,9.97,11.1,5.0,3.0,0.0,4.927253685157205,0.0,5.346154695962197,4.795790545596741,3.597312260588446,5.421861552639491,4.61512051684126,3.0032042883926917,5.4053764388414445,4.875197323201151,2.395164274287139,2.4932054526026954,1.791759469228055,1.3862943611198906,0.0
Yes,71.0,no,no,0.0,238.0,82.0,40.46,278.5,94.0,23.67,193.1,134.0,8.69,11.8,10.0,3.19,0.0,4.276666119016055,0.0,5.476463551931511,4.418840607796598,3.7247291070076334,5.633002292595154,4.553876891600541,3.2055879305412653,5.268373490174964,4.90527477843843,2.2710944259026746,2.5494451709255714,2.3978952727983707,1.4327007339340463,0.0
No,139.0,no,no,0.0,211.1,103.0,35.89,206.9,108.0,17.59,193.9,70.0,8.73,5.6,4.0,1.51,0.0,4.941642422609304,0.0,5.357057861570636,4.6443908991413725,3.607940511608584,5.337057194863967,4.6913478822291435,2.922623801733353,5.272486606513515,4.2626798770413155,2.2752138961979136,1.8870696490323797,1.6094379124341003,0.9202827531436926,0.0
No,107.0,no,yes,30.0,198.9,87.0,33.81,207.0,90.0,17.6,159.8,76.0,7.19,12.6,4.0,3.4,3.0,4.68213122712422,3.4339872044851463,5.297817241506355,4.477336814478207,3.5499047018233476,5.337538079701318,4.51085950651685,2.9231615807191558,5.080161356744866,4.343805421853684,2.102913897864978,2.6100697927420065,1.6094379124341003,1.4816045409242156,1.3862943611198906
No,147.0,no,no,0.0,212.8,79.0,36.18,204.1,91.0,17.35,156.2,113.0,7.03,10.2,2.0,2.75,1.0,4.997212273764115,0.0,5.365040998590945,4.382026634673881,3.6157709822932977,5.323497665078335,4.5217885770490405,2.9096295745005794,5.057518879995106,4.736198448394496,2.0831845279586703,2.4159137783010487,1.0986122886681096,1.3217558399823195,0.6931471805599453
No,116.0,no,no,0.0,137.4,126.0,23.36,120.0,94.0,10.2,130.3,64.0,5.86,12.4,2.0,3.35,3.0,4.762173934797756,0.0,4.93014804318357,4.844187086458591,3.192942442841696,4.795790545596741,4.553876891600541,2.4159137783010487,4.877484781308751,4.174387269895637,1.925707441737794,2.5952547069568657,1.0986122886681096,1.4701758451005928,1.3862943611198906
No,60.0,no,yes,31.0,191.8,75.0,32.61,267.8,135.0,22.76,200.5,62.0,9.02,12.8,3.0,3.46,2.0,4.110873864173311,3.4657359027997265,5.261653382176445,4.330733340286331,3.5148236417370144,5.5939676086489944,4.912654885736052,3.168003494494444,5.305789381386738,4.143134726391533,2.3045830956567186,2.624668592163159,1.3862943611198906,1.4951487660319727,1.0986122886681096
No,38.0,no,no,0.0,149.0,92.0,25.33,200.86980968,78.0,17.074150965999998,163.3,93.0,7.35,13.9,4.29635392,3.75,0.0,3.6635616461296463,0.0,5.0106352940962555,4.532599493153256,3.270708973508218,3.9160150266976834,4.3694478524670215,1.6448050562713916,5.101694025043223,4.543294782270004,2.122261538862764,2.7013612129514133,2.4849066497880004,1.55814461804655,0.0
No,63.0,no,no,0.0,117.1,118.0,19.91,249.6,90.0,21.22,162.2,84.0,7.3,11.1,4.0,3.0,3.0,4.1588830833596715,0.0,4.771531723203316,4.77912349311153,3.0402275134405423,5.523858042461968,4.51085950651685,3.100992784211484,5.094976442530006,4.442651256490317,2.1162555148025524,2.4932054526026954,1.6094379124341003,1.3862943611198906,1.3862943611198906
No,94.0,no,no,0.0,108.0,79.0,18.36,241.9,152.0,20.56,252.1,92.0,11.34,10.4,3.0,2.81,3.0,4.553876891600541,0.0,4.6913478822291435,4.382026634673881,2.963209081848431,5.492649836008127,5.030437921392435,3.0708397460407966,5.533784667551078,4.532599493153256,2.5128460184772416,2.4336133554004498,1.3862943611198906,1.3376291891386096,1.3862943611198906
No,131.0,no,no,0.0,112.8,133.0,19.18,199.4,116.0,16.95,142.7,105.0,6.42,10.1,5.0,2.73,0.0,4.882801922586371,0.0,4.73444252169223,4.897839799950911,3.004692014925463,5.3003153692107094,4.762173934797756,2.8875901149342877,4.967727793084979,4.663439094112067,2.004179057179289,2.4069451083182885,1.791759469228055,1.3164082336557241,0.0
No,158.0,no,no,0.0,175.9,105.0,29.9,188.3,88.0,16.01,188.3,98.0,8.47,11.0,6.0,2.97,1.0,5.0689042022202315,0.0,5.17558460116574,4.663439094112067,3.4307561839036995,5.243333058215277,4.48863636973214,2.8338014064077703,5.243333058215277,4.59511985013459,2.248128907197987,2.4849066497880004,1.9459101490553132,1.3787660946990992,0.6931471805599453
Yes,139.0,no,no,0.0,236.6,109.0,40.22,169.9,107.0,14.44,212.3,118.0,9.55,11.1,2.0,3.0,1.0,4.941642422609304,0.0,5.47058858748849,4.700480365792417,3.718923575462313,5.141078590121545,4.68213122712422,2.73696154459663,5.362699625477305,4.77912349311153,2.3561258599220753,2.4932054526026954,1.0986122886681096,1.3862943611198906,0.6931471805599453
No,77.0,no,no,0.0,169.4,102.0,28.8,184.9,144.0,15.72,234.3,89.0,10.54,10.304004816,7.0,2.7826006112,1.0,4.356708826689592,0.0,5.138148614395216,4.634728988229636,3.3945083935113587,5.225208894727398,4.976733742420574,2.8166056076565558,5.4608612957333165,4.499809670330265,2.4458192610799534,1.0986122886681096,2.0794415416798357,0.43178241642553783,0.6931471805599453
No,140.0,no,no,0.0,129.6,79.0,22.03,246.2,99.0,20.93,172.1,124.0,7.74,9.4,10.0,2.54,3.0,4.948759890378168,0.0,4.8721392168423305,4.382026634673881,3.136797713832594,5.510197725583535,4.605170185988092,3.0878555624297968,5.153869462182164,4.8283137373023015,2.167910189667444,2.341805806147327,2.3978952727983707,1.264126727145683,1.3862943611198906
No,72.0,no,no,0.0,177.1,97.0,30.11,184.7,105.0,15.7,174.1,94.0,7.83,8.0,6.0,2.16,1.0,4.290459441148391,0.0,5.1823451902956155,4.584967478670572,3.4375293109095457,5.22413246835866,4.663439094112067,2.8154087194227095,5.165357239291806,4.553876891600541,2.178155014615869,2.1972245773362196,1.9459101490553132,1.1505720275988207,0.6931471805599453
No,52.0,no,yes,20.0,133.3,63.0,22.66,184.1,123.0,15.65,272.9,107.0,12.28,13.5,2.0,3.65,1.0,3.970291913552122,3.044522437723423,4.900076103529192,4.1588830833596715,3.1637858585502405,5.220896219579452,4.820281565605037,2.812410216426453,5.612763076269032,4.68213122712422,2.5862591440482876,2.6741486494265287,1.0986122886681096,1.536867219599265,0.6931471805599453
No,103.0,no,no,0.0,167.8,121.0,28.53,212.9,123.0,18.1,208.2,73.0,9.37,13.0,3.0,3.51,5.0,4.6443908991413725,0.0,5.128714582161857,4.804021044733257,3.3854066957558313,5.36550861608836,4.820281565605037,2.9496883350525844,5.343290732190768,4.304065093204169,2.3389170222414357,2.639057329615259,1.3862943611198906,1.5062971535145868,1.791759469228055
No,74.0,no,yes,32.0,174.6,107.0,29.68,310.6,115.0,26.4,234.7,92.0,10.56,9.0,4.0,2.43,1.0,4.31748811353631,3.4965075614664802,5.168208681201016,4.68213122712422,3.4236109764990554,5.741720313996593,4.7535901911063645,3.3105430133940246,5.462559809942086,4.532599493153256,2.4475508632442313,2.302585092994046,1.6094379124341003,1.2325602611778486,0.6931471805599453
No,124.0,no,no,0.0,150.3,101.0,25.55,255.9,112.0,21.75,136.7,62.0,6.15,12.5,4.0,3.38,2.0,4.8283137373023015,0.0,5.01926462079431,4.624972813284271,3.279029747687948,5.548686904115838,4.727387818712341,3.1245651453969594,4.925077405734609,4.143134726391533,1.9671123567059163,2.6026896854443837,1.6094379124341003,1.4770487243883548,1.0986122886681096
No,85.0,no,yes,21.0,283.2,110.0,48.14,239.7,108.0,20.37,149.5,80.0,6.73,6.3,1.0,1.7,5.0,4.454347296253507,3.091042453358316,5.649678215663,4.709530201312334,3.894673367093033,5.483551344789026,4.6913478822291435,3.0619880693310564,5.01396308418893,4.394449154672439,2.0451088625993306,1.9878743481543455,0.6931471805599453,0.9932517730102834,1.791759469228055
Yes,113.0,no,yes,20.0,157.8,83.0,26.83,161.5,56.0,13.73,271.5,100.0,12.22,8.7,2.0,2.35,5.0,4.736198448394496,3.044522437723423,5.067645548813036,4.430816798843313,3.326114575537799,5.090678001769792,4.04305126783455,2.689886230474539,5.607638614103299,4.61512051684126,2.5817308344235403,2.272125885509337,1.0986122886681096,1.208960345836975,1.791759469228055
No,71.0,no,no,0.0,141.2,132.0,24.0,149.1,90.0,12.67,171.4,72.0,7.71,7.0,2.0,1.89,2.0,4.276666119016055,0.0,4.95723451736914,4.890349128221754,3.2188758248682006,5.011301738639416,4.51085950651685,2.6152036507358583,5.149817358229592,4.290459441148391,2.1644717908644115,2.0794415416798357,1.0986122886681096,1.0612565021243408,1.0986122886681096
No,177.0,no,yes,27.0,230.2,106.0,39.13,196.1,78.0,16.67,215.4,108.0,9.69,10.4,2.0,2.81,1.0,5.181783550292085,3.332204510175204,5.443283136798223,4.672828834461906,3.6921241842788253,5.283711214158674,4.3694478524670215,2.871868286331605,5.377128546972327,4.6913478822291435,2.3693087250369538,2.4336133554004498,1.0986122886681096,1.3376291891386096,0.6931471805599453
Yes,49.0,yes,no,0.0,237.8,92.0,40.43,208.9,119.0,17.76,167.8,86.0,7.55,15.6,6.0,4.21,2.0,3.912023005428146,0.0,5.475626381518447,4.532599493153256,3.7240052560893107,5.346631226826587,4.787491742782046,2.9317269435780786,5.128714582161857,4.465908118654584,2.145931282948669,2.8094026953624973,1.9459101490553132,1.6505798557652755,1.0986122886681096
Yes,106.0,yes,no,0.0,204.0,84.0,34.68,168.5,61.0,14.32,164.0,102.0,7.38,13.3,3.0,3.59,3.0,4.672828834461906,0.0,5.3230099791384085,4.442651256490317,3.5745903077118086,5.1328529268205045,4.127134385045092,2.729159164312445,5.10594547390058,4.634728988229636,2.1258479144939915,2.6602595372658615,1.3862943611198906,1.5238800240724537,1.3862943611198906
No,60.0,no,no,0.0,221.1,106.0,37.59,178.6,48.0,15.18,202.7,90.0,9.12,7.4,3.0,2.0,1.0,4.110873864173311,0.0,5.403127730900382,4.672828834461906,3.6529931755495273,5.190732155868099,3.8918202981106265,2.7837759116303458,5.31664832323276,4.51085950651685,2.3145136638593193,2.128231705849268,1.3862943611198906,1.0986122886681096,0.6931471805599453
No,43.0,no,no,0.0,177.2,93.0,30.12,142.6,60.0,12.12,314.1,144.0,14.13,12.7,2.0,3.43,4.0,3.784189633918261,0.0,5.182906515036709,4.543294782270004,3.4378506993101907,4.9670316566141235,4.110873864173311,2.574137783515943,5.752890048763229,4.976733742420574,2.7166795278002644,2.617395832834079,1.0986122886681096,1.4883995840570443,1.6094379124341003
No,66.0,no,no,0.0,118.0,133.0,20.06,248.1,99.0,21.09,214.4,122.0,9.65,5.3,5.0,1.43,1.0,4.204692619390966,0.0,4.77912349311153,4.897839799950911,3.0473755067058295,5.517854422268135,4.605170185988092,3.095125017432026,5.372496764722288,4.812184355372417,2.365559892155434,1.840549633397487,1.791759469228055,0.8878912573524571,0.6931471805599453
No,125.0,no,no,0.0,163.8,73.0,27.85,255.6,85.0,21.73,192.9,95.0,8.68,15.7,4.0,4.24,0.0,4.836281906951478,0.0,5.1047326174753715,4.304065093204169,3.3621099929541085,5.547518452181536,4.454347296253507,3.123685637864452,5.267342562248606,4.564348191467836,2.2700619012884857,2.8154087194227095,1.6094379124341003,1.6563214983329508,0.0
No,114.0,no,yes,4.0,141.3,96.0,24.02,230.4,88.0,19.58,223.7,85.0,10.07,9.4,3.0,2.54,3.0,4.74493212836325,1.6094379124341003,4.957937505095806,4.574710978503383,3.219675505038765,5.444147814759576,4.48863636973214,3.0243197304059035,5.414766179191283,4.454347296253507,2.4042387467205457,2.341805806147327,1.3862943611198906,1.264126727145683,1.3862943611198906
Yes,112.0,no,no,0.0,272.5,119.0,46.33,226.1,94.0,19.22,159.1,94.0,7.16,16.4,5.0,4.43,3.0,4.727387818712341,0.0,5.611301621862036,4.787491742782046,3.8571443439181565,5.425390449111513,4.553876891600541,3.006672213592325,5.075798620002669,4.553876891600541,2.0992441689760155,2.856470206220483,1.791759469228055,1.691939133945844,1.3862943611198906
No,101.0,no,yes,16.0,118.9,112.0,20.21,228.3,97.0,19.41,180.1,111.0,8.1,8.2,5.0,2.21,2.0,4.624972813284271,2.833213344056216,4.786658062033468,4.727387818712341,3.0544727685765913,5.435031189863858,4.584967478670572,3.0160249768217535,5.199049364889367,4.718498871295094,2.2082744135228043,2.2192034840549946,1.791759469228055,1.1662709371419244,1.0986122886681096
No,70.0,no,no,0.0,180.2889,100.0,30.649668,136.4,83.0,11.59,156.6,89.0,7.05,12.1,1.0,3.27,0.0,4.2626798770413155,0.0,2.186051276738094,4.61512051684126,0.8501509293696101,4.922896379788249,4.430816798843313,2.532902848056256,5.060060177423779,4.499809670330265,2.085672091430472,2.5726122302071057,0.6931471805599453,1.4516138272405332,0.0
No,59.0,no,no,0.0,159.5,96.0,27.12,167.2,123.0,14.21,138.6,106.0,6.24,10.2,4.0,2.75,0.0,4.0943445622221,0.0,5.07829394257007,4.574710978503383,3.336481066942464,5.125153747538848,4.820281565605037,2.7219531062712017,4.938781190328272,4.672828834461906,1.979621206397625,2.4159137783010487,1.6094379124341003,1.3217558399823195,0.0
No,59.0,no,no,0.0,150.2,70.0,25.53,185.7,98.0,15.78,212.5,128.0,9.56,12.1,2.0,3.27,1.0,4.0943445622221,0.0,5.018603463745433,4.2626798770413155,3.2782761681496484,5.2295030505476765,4.59511985013459,2.82018770103906,5.363636832668679,4.859812404361672,2.3570732782781154,2.5726122302071057,1.0986122886681096,1.4516138272405332,0.6931471805599453
No,124.0,no,yes,30.0,144.5,100.0294,24.57,262.3,101.0,22.3,226.5,82.0,10.19,12.0,7.0,3.24,2.0,4.8283137373023015,3.4339872044851463,4.980176086611547,3.58351893845611,3.2414197893030954,5.573294066502264,4.624972813284271,3.148453360571655,5.427150238391005,4.418840607796598,2.4150205223238337,2.5649493574615367,2.0794415416798357,1.4445632692438664,1.0986122886681096
No,99.0,no,no,0.0,140.7,88.0,23.92,210.9,98.0,17.93,229.9,125.0,10.35,12.4,4.0,3.35,2.0,4.605170185988092,0.0,4.953712146696635,4.48863636973214,3.2156706939192525,5.356114465274254,4.59511985013459,2.9407479652212314,5.44198471636045,4.836281906951478,2.4292177439274116,2.5952547069568657,1.6094379124341003,1.4701758451005928,1.0986122886681096
No,150.0,no,no,0.0,169.2,123.0,28.76,216.8,83.0,18.43,179.4,107.0,8.07,12.6,3.0,3.4,1.0,5.017279836814924,0.0,5.136974216139274,4.820281565605037,3.393165209964891,5.38357721049886,4.430816798843313,2.9668182633893485,5.1951766076285235,4.68213122712422,2.2049722641270453,2.6100697927420065,1.3862943611198906,1.4816045409242156,0.6931471805599453
No,81.0,no,no,0.0,220.8,77.0,37.54,148.5,87.0,12.62,183.9,100.0,8.28,7.6,3.0,2.05,2.0,4.406719247264253,0.0,5.401776074916267,4.356708826689592,3.6516966629862204,5.0072963928307415,4.477336814478207,2.611539300721366,5.219815138393079,4.61512051684126,2.2278615467981093,2.151762203259462,1.3862943611198906,1.11514159061932,1.0986122886681096
No,86.0,no,no,0.0,216.3,96.0,36.77,266.3,77.0,22.64,214.0,110.0,9.63,4.5,3.0,1.22,0.0,4.465908118654584,0.0,5.3812788872623845,4.574710978503383,3.6315151367243654,5.588371623144873,4.356708826689592,3.1629401925378975,5.3706380281276624,4.709530201312334,2.363680192353857,1.7047480922384253,1.3862943611198906,0.7975071958841881,0.0
No,84.0,no,no,0.0,169.5,96.0,28.82,157.6,94.0,13.4,98.2,70.0,4.42,10.6,7.0,2.86,0.0,4.442651256490317,0.0,5.1387352967235715,4.574710978503383,3.3951793093365925,5.066385309200747,4.553876891600541,2.667228206581955,4.597138014290827,4.2626798770413155,1.6900958154515549,2.451005098112319,2.0794415416798357,1.3506671834767394,0.0
No,118.0,no,yes,35.0,256.3,119.0,43.57,258.1,91.0,21.94,215.5,130.0,9.7,11.7,1.0,3.16,1.0,4.77912349311153,3.58351893845611,5.550242719287699,4.787491742782046,3.7970609869584644,5.557214087568064,4.5217885770490405,3.1328821117012247,5.377590547442544,4.875197323201151,2.3702437414678603,2.5416019934645457,0.6931471805599453,1.425515074273172,0.6931471805599453
No,89.0,no,no,0.0,179.7,128.0,30.55,299.8,92.0,25.48,185.3,120.0,8.34,7.6,3.0,2.05,1.0,4.499809670330265,0.0,5.196838197598183,4.859812404361672,3.4515735889872223,5.706445592075685,4.532599493153256,3.2763897310688073,5.227358277607543,4.795790545596741,2.234306252240751,2.151762203259462,1.3862943611198906,1.11514159061932,0.6931471805599453
No,93.0,no,no,0.0,266.0,120.0,45.22,130.1,84.0,11.06,165.8,63.0,7.46,13.1,6.0,3.54,3.0,4.543294782270004,0.0,5.58724865840025,4.795790545596741,3.8334126048462345,4.875960390769654,4.442651256490317,2.4898941912990393,5.116795489924646,4.1588830833596715,2.135349173618132,2.6461747973841225,1.9459101490553132,1.5129270120532565,1.3862943611198906
No,85.0,no,no,0.0,96.7,97.0,16.44,193.8,95.0,16.47,171.7,88.0,7.73,9.7,3.0,2.62,2.0,4.454347296253507,0.0,4.581901559048737,4.584967478670572,2.8587664184808337,5.271973391208435,4.564348191467836,2.8604851241459652,5.1515559851526325,4.48863636973214,2.166765369851511,2.3702437414678603,1.3862943611198906,1.2864740258376797,1.0986122886681096
No,160.0,no,no,0.0,82.7,116.0,14.06,194.6,95.0,16.54,159.0,54.0,7.15,10.9,9.0,2.94,0.0,5.081404364984463,0.0,4.4272389774954295,4.762173934797756,2.7120422223717475,5.276071757600717,4.564348191467836,2.864483986944037,5.075173815233827,4.007333185232471,2.0980179272527715,2.4765384001174837,2.302585092994046,1.3711807233098425,0.0
